id,race,gender,reason_injury,reason_escape,reason_weapons,reason_possess_evidence,items_found,total_reasons
30395,Unknown or Legacy,M,1,0,0,1,1,2
30418,Unknown or Legacy,M,0,0,0,0,0,0
30420,White,M,1,1,1,0,0,3
30424,Indigenous,M,1,0,1,1,0,3
30425,Indigenous,M,1,0,1,0,1,2
30426,Indigenous,M,1,0,1,1,1,3
30460,Black,F,1,0,1,0,0,2
30484,White,M,1,1,0,1,1,3
30487,Black,F,1,0,0,1,1,2
30494,Black,M,1,0,0,0,1,1
30495,Black,M,1,1,1,1,0,4
30497,Black,M,1,1,1,1,0,4
30508,South Asian,M,1,1,1,1,1,4
30511,Unknown or Legacy,M,0,0,0,1,0,1
30530,South Asian,M,0,0,0,0,1,0
30547,Indigenous,M,1,0,0,0,0,1
30548,Unknown or Legacy,M,1,0,0,0,1,1
30549,Unknown or Legacy,M,1,0,1,1,1,3
30554,White,M,1,0,0,0,1,1
30580,White,F,1,0,0,0,1,1
30588,Black,M,1,0,0,0,1,1
30597,White,F,1,0,1,0,1,2
30616,White,M,1,1,0,0,1,2
30619,White,M,1,0,0,0,1,1
30640,Black,F,1,0,0,0,0,1
30654,White,M,1,0,0,0,1,1
30662,White,M,0,0,0,0,1,0
30668,White,M,0,0,0,0,1,0
30673,White,M,1,1,0,1,1,3
30722,Black,M,1,1,1,1,0,4
30724,White,M,1,1,0,1,1,3
30729,Middle-Eastern,M,0,0,0,0,0,0
30733,White,M,1,0,1,0,1,2
30758,White,M,1,0,0,0,1,1
30760,White,M,1,0,0,1,0,2
30765,White,M,1,1,0,0,1,2
30767,Unknown or Legacy,M,1,0,0,0,0,1
30770,Black,M,1,0,0,0,1,1
30771,White,F,1,0,1,1,1,3
30772,Black,M,0,0,0,1,0,1
30787,Unknown or Legacy,F,0,0,1,1,1,2
30805,Black,F,1,0,1,1,0,3
30809,White,M,1,1,1,1,1,4
30810,White,M,1,1,0,0,0,2
30815,Black,M,1,1,1,1,0,4
30819,Black,M,0,0,1,0,0,1
30826,Black,M,1,1,1,1,0,4
30862,Unknown or Legacy,M,0,0,1,0,0,1
30863,South Asian,M,0,0,1,0,1,1
30865,South Asian,M,0,0,1,0,1,1
30866,White,M,1,1,1,1,1,4
30867,South Asian,M,1,0,1,0,0,2
30888,White,M,1,0,0,1,1,2
30903,White,M,1,1,1,1,0,4
30943,White,M,1,0,0,0,1,1
30947,White,M,1,0,0,0,1,1
30949,White,M,0,0,0,0,1,0
30953,Black,M,1,0,1,1,1,3
30966,Black,F,1,0,0,1,0,2
30969,Middle-Eastern,M,0,0,0,0,1,0
30979,White,F,0,0,0,1,0,1
30988,Black,M,1,0,1,0,1,2
31003,South Asian,M,1,1,1,1,1,4
31008,Black,M,1,1,1,1,1,4
31026,White,M,1,1,1,0,0,3
31045,White,F,1,0,0,1,1,2
31053,White,F,0,0,0,1,1,1
31055,Black,M,1,1,0,0,0,2
31062,Unknown or Legacy,M,1,1,1,0,1,3
31063,White,M,1,1,1,0,1,3
31072,White,M,1,0,1,0,0,2
31074,East/Southeast Asian,M,1,1,1,0,1,3
31076,White,M,1,0,0,0,0,1
31090,Latino,M,1,0,1,1,0,3
31091,Latino,M,1,1,1,1,1,4
31093,Latino,M,1,1,1,1,1,4
31100,Black,M,1,0,0,0,0,1
31104,South Asian,M,1,1,1,1,1,4
31110,White,M,1,0,1,0,0,2
31112,Unknown or Legacy,F,1,0,1,0,0,2
31114,White,F,1,0,0,0,1,1
31126,White,M,0,0,1,1,1,2
31127,White,M,1,1,1,0,1,3
31128,White,M,1,0,1,0,0,2
31142,White,M,1,1,1,1,0,4
31146,Unknown or Legacy,F,1,0,0,0,0,1
31152,South Asian,F,1,0,0,0,0,1
31154,Black,M,1,1,1,1,0,4
31156,Black,M,1,1,1,1,1,4
31157,Black,M,1,1,1,1,1,4
31161,Black,M,0,0,0,0,0,0
31180,Black,M,0,0,1,0,1,1
31191,Black,M,1,1,1,0,0,3
31198,Black,M,0,0,1,1,0,2
31200,White,M,1,1,1,1,1,4
31201,Unknown or Legacy,M,0,0,0,0,1,0
31202,White,M,0,0,0,0,1,0
31203,Unknown or Legacy,M,1,1,0,0,1,2
31204,Unknown or Legacy,M,1,0,0,0,0,1
31205,Black,M,1,0,1,0,1,2
31248,Black,M,1,1,1,0,1,3
31255,East/Southeast Asian,M,0,0,0,0,1,0
31259,Black,M,1,1,1,1,0,4
31285,Black,M,1,1,1,1,1,4
31298,Black,M,1,1,1,1,0,4
31304,White,M,1,1,1,1,0,4
31305,White,M,1,0,1,0,1,2
31309,Unknown or Legacy,M,1,0,0,1,1,2
31333,Black,M,1,1,0,0,1,2
31337,Black,M,1,0,1,0,1,2
31360,Black,F,0,0,0,1,1,1
31367,Middle-Eastern,M,1,1,0,1,1,3
31376,White,M,1,1,1,1,1,4
31378,White,F,1,0,1,0,0,2
31379,White,F,1,1,1,1,0,4
31382,Unknown or Legacy,M,1,0,1,0,1,2
31383,Black,M,1,0,0,0,1,1
31393,Black,F,1,0,1,0,1,2
31394,White,M,1,1,1,0,0,3
31408,Unknown or Legacy,M,1,0,1,1,1,3
31425,East/Southeast Asian,M,1,0,0,1,0,2
31432,Black,M,1,1,1,0,1,3
31444,Black,M,1,0,0,1,1,2
31450,Black,F,1,1,1,1,1,4
31452,Unknown or Legacy,M,1,0,1,1,1,3
31468,Black,M,0,0,0,0,0,0
31469,White,M,1,1,1,1,1,4
31471,White,M,1,1,1,0,1,3
31472,White,M,1,0,1,1,0,3
31475,Indigenous,M,1,1,0,0,1,2
31476,Indigenous,M,1,0,1,0,1,2
31479,Indigenous,M,0,0,1,0,0,1
31482,White,M,0,0,0,0,1,0
31483,Indigenous,M,1,0,0,0,1,1
31484,Indigenous,M,0,0,0,0,1,0
31485,Indigenous,M,1,0,0,0,1,1
31486,Black,M,1,0,1,0,1,2
31496,Unknown or Legacy,F,1,1,0,1,1,3
31498,White,F,1,1,0,1,0,3
31519,Black,M,1,0,1,0,1,2
31522,White,F,1,1,1,1,0,4
31528,Black,M,0,0,1,1,1,2
31534,Latino,M,1,1,1,1,0,4
31535,Latino,M,0,0,0,1,1,1
31547,Black,M,1,0,0,0,0,1
31559,Black,M,1,1,1,1,1,4
31565,White,M,1,0,1,1,1,3
31566,White,M,1,0,1,0,1,2
31570,Black,M,1,0,1,0,0,2
31571,Black,M,0,0,0,0,1,0
31598,White,M,1,0,1,1,0,3
31602,Black,M,1,0,1,0,1,2
31622,Indigenous,M,1,1,1,1,1,4
31629,Indigenous,M,0,0,0,1,0,1
31652,White,M,1,0,0,1,0,2
31656,Black,M,1,1,1,1,1,4
31658,Black,M,1,0,0,0,0,1
31659,Black,M,1,1,1,1,0,4
31660,Black,M,1,0,0,0,0,1
31675,East/Southeast Asian,M,1,0,0,0,1,1
31698,Black,M,1,1,1,1,1,4
31700,Black,M,1,0,0,1,0,2
31733,White,M,1,0,0,0,1,1
31734,White,M,1,0,1,0,0,2
31748,White,M,1,0,0,0,1,1
31774,Black,F,1,1,1,1,1,4
31777,Black,M,0,0,0,1,0,1
31801,Black,M,1,1,1,0,0,3
31804,Black,M,1,1,1,0,1,3
31809,Black,F,0,0,0,1,0,1
31836,White,M,1,1,1,0,0,3
31862,White,M,1,1,1,1,0,4
31872,White,M,0,1,1,0,0,2
31873,White,M,0,0,1,0,1,1
31898,Black,M,1,0,0,0,1,1
31907,Black,M,1,1,0,1,0,3
31910,White,M,1,0,0,0,0,1
31911,White,M,1,1,1,1,1,4
31912,White,M,1,0,1,0,0,2
31914,Black,M,1,0,1,0,0,2
31922,East/Southeast Asian,M,1,0,1,1,1,3
31927,White,M,1,1,1,0,0,3
31952,Black,M,1,0,1,1,0,3
31954,Black,M,1,1,1,1,0,4
31957,Black,M,1,0,1,1,0,3
31970,Middle-Eastern,M,1,0,1,0,1,2
31977,Black,M,0,0,1,1,1,2
31978,Black,M,1,1,0,0,0,2
31979,Black,M,1,0,1,0,1,2
31980,Black,M,1,0,1,0,1,2
31982,Black,M,1,0,1,0,0,2
31983,Black,M,1,0,1,0,1,2
32002,White,F,1,0,1,0,1,2
32016,Black,M,1,0,0,0,0,1
32026,Unknown or Legacy,M,1,1,1,0,1,3
32029,Black,M,1,1,1,1,1,4
32034,Black,M,1,1,1,1,1,4
32035,Black,M,1,1,0,1,1,3
32038,Black,M,0,0,0,1,0,1
32039,White,M,0,0,0,1,0,1
32053,White,M,0,0,0,0,1,0
32058,Latino,M,1,0,0,1,1,2
32077,White,F,1,0,0,1,1,2
32082,White,M,0,0,1,0,1,1
32086,Unknown or Legacy,M,1,0,0,0,0,1
32088,Unknown or Legacy,M,1,1,1,0,0,3
32092,White,M,0,0,1,1,0,2
32112,Unknown or Legacy,M,1,0,1,0,0,2
32114,White,M,0,0,0,1,1,1
32119,Unknown or Legacy,F,1,0,0,0,1,1
32120,Unknown or Legacy,F,1,1,1,1,1,4
32134,Black,M,1,1,1,0,1,3
32135,Unknown or Legacy,M,1,0,1,0,1,2
32147,White,M,1,0,1,0,1,2
32152,White,M,1,1,1,0,0,3
32159,Black,M,1,0,0,1,0,2
32162,White,M,1,0,0,0,0,1
32180,White,M,1,0,0,0,1,1
32181,White,M,1,0,0,0,1,1
32195,White,F,1,0,0,0,0,1
32197,White,M,0,0,0,1,1,1
32202,White,M,1,1,0,1,1,3
32209,White,M,1,1,1,0,1,3
32215,Black,M,1,0,1,0,0,2
32221,White,M,0,0,0,0,1,0
32223,South Asian,M,1,0,0,0,1,1
32231,Black,M,1,1,1,0,1,3
32245,Black,F,0,0,0,0,1,0
32248,East/Southeast Asian,M,0,0,0,0,0,0
32251,Unknown or Legacy,M,1,1,0,0,0,2
32255,White,M,0,0,0,1,1,1
32258,White,M,1,1,1,0,0,3
32265,Black,F,1,1,1,1,0,4
32275,White,M,1,0,0,0,0,1
32277,White,M,0,0,0,0,1,0
32279,White,M,1,0,0,0,0,1
32280,Indigenous,M,1,0,0,0,1,1
32294,White,M,1,0,0,0,0,1
32316,Black,M,0,0,0,1,0,1
32339,Black,F,1,0,0,0,0,1
32349,White,M,1,1,1,0,0,3
32356,White,M,1,0,0,1,0,2
32363,Black,F,0,0,0,0,1,0
32364,Black,F,0,0,0,0,1,0
32367,Black,F,1,1,0,1,1,3
32377,White,M,1,1,1,1,1,4
32382,White,M,1,0,0,0,0,1
32384,South Asian,M,1,0,1,0,0,2
32385,South Asian,M,1,1,1,1,1,4
32386,Black,M,1,0,1,0,0,2
32390,Black,M,1,1,1,0,0,3
32391,Black,M,1,1,1,0,0,3
32405,South Asian,F,1,0,0,0,1,1
32406,South Asian,F,1,0,0,0,1,1
32407,East/Southeast Asian,F,1,0,0,0,1,1
32425,Black,M,1,1,1,0,1,3
32426,Black,M,1,1,1,0,1,3
32427,Black,M,1,1,1,0,1,3
32428,Black,M,1,1,1,0,1,3
32447,Black,M,1,1,1,1,1,4
32451,White,F,0,0,0,1,1,1
32454,White,M,1,0,0,0,1,1
32458,Black,M,0,0,0,0,1,0
32462,Black,M,0,0,0,1,1,1
32463,Black,M,1,0,0,0,1,1
32464,Black,M,0,0,0,1,1,1
32476,White,F,0,0,0,0,1,0
32477,White,M,1,0,1,0,0,2
32478,White,M,0,1,0,1,1,2
32479,White,M,1,0,1,0,0,2
32489,White,M,1,1,1,1,1,4
32490,Unknown or Legacy,F,0,0,0,0,1,0
32491,Black,F,0,0,0,0,1,0
32493,Unknown or Legacy,F,1,0,0,0,1,1
32494,Unknown or Legacy,F,0,0,0,0,1,0
32503,White,M,1,0,0,0,1,1
32504,White,M,1,0,1,0,1,2
32521,Middle-Eastern,M,1,0,1,0,1,2
32532,Black,M,0,0,0,0,1,0
32537,White,F,1,0,0,0,0,1
32538,White,F,1,1,0,0,0,2
32590,White,M,1,1,1,0,1,3
32592,Middle-Eastern,M,0,0,0,1,1,1
32596,White,M,0,0,0,1,0,1
32607,White,F,0,0,0,1,1,1
32611,White,M,0,0,1,1,0,2
32615,White,M,1,0,0,0,1,1
32618,White,F,1,0,0,0,1,1
32622,White,F,1,0,1,0,1,2
32633,Black,M,0,0,1,1,1,2
32636,Black,M,1,1,1,1,1,4
32637,Black,M,0,0,1,0,0,1
32638,Unknown or Legacy,M,0,0,1,0,0,1
32640,White,M,1,0,0,1,1,2
32647,Unknown or Legacy,M,1,1,1,1,1,4
32651,White,M,1,0,1,0,0,2
32654,Latino,M,1,0,0,1,1,2
32660,Black,F,1,1,1,0,0,3
32685,White,M,1,0,1,0,1,2
32707,White,M,1,0,1,0,1,2
32715,Middle-Eastern,M,1,1,1,1,1,4
32740,Black,M,1,0,1,1,0,3
32757,Black,M,1,0,1,0,0,2
32773,South Asian,M,0,0,0,0,0,0
32788,White,M,1,0,0,0,1,1
32790,Latino,M,1,1,1,1,0,4
32794,Unknown or Legacy,M,1,1,1,1,1,4
32797,East/Southeast Asian,M,1,0,1,0,0,2
32800,Black,M,0,0,1,1,0,2
32802,Black,M,1,0,1,1,1,3
32805,White,M,1,1,0,1,0,3
32821,White,M,1,0,1,0,0,2
32837,White,M,0,0,0,1,0,1
32838,White,M,1,1,1,1,1,4
32841,White,M,1,1,0,0,1,2
32842,White,M,0,0,0,1,1,1
32843,White,M,1,0,0,0,0,1
32849,White,F,0,0,0,0,0,0
32857,White,M,1,1,1,1,0,4
32859,White,M,1,1,1,0,1,3
32860,White,M,1,1,1,1,0,4
32861,White,M,1,1,0,1,0,3
32863,White,M,1,0,0,0,0,1
32864,White,M,0,0,0,0,0,0
32865,White,M,1,0,0,0,0,1
32866,White,M,0,0,0,1,0,1
32873,White,M,1,0,0,1,0,2
32874,White,M,1,1,1,1,0,4
32883,East/Southeast Asian,M,1,1,1,0,1,3
32889,Black,M,1,0,0,1,0,2
32894,White,M,1,0,1,0,0,2
32911,White,M,1,0,0,0,1,1
32920,White,M,1,0,1,0,1,2
32956,Black,M,1,1,1,1,0,4
32962,East/Southeast Asian,M,1,1,0,0,0,2
32982,Latino,M,1,1,1,0,1,3
32991,White,M,1,1,0,1,1,3
32993,Unknown or Legacy,M,1,0,0,0,1,1
32994,White,M,0,0,0,0,1,0
32995,White,M,1,1,1,1,0,4
32999,Black,M,1,1,1,1,1,4
33000,Black,M,1,0,0,0,1,1
33002,Black,M,1,0,0,1,1,2
33005,White,M,1,1,0,1,1,3
33010,White,M,1,1,1,0,0,3
33014,Black,M,0,0,0,0,0,0
33019,Indigenous,M,1,0,0,0,1,1
33020,Indigenous,M,1,0,0,0,1,1
33021,Indigenous,M,1,0,0,0,1,1
33022,Indigenous,M,1,0,0,0,1,1
33023,White,M,1,0,0,0,1,1
33040,Black,M,0,0,0,0,0,0
33059,White,M,1,1,0,0,1,2
33061,White,M,1,1,1,1,0,4
33066,White,M,0,0,0,1,1,1
33069,White,M,1,0,0,0,1,1
33070,White,M,1,0,0,0,0,1
33071,White,M,1,1,0,0,0,2
33072,White,M,1,0,1,1,1,3
33078,Black,M,0,0,0,1,1,1
33127,Black,M,1,0,1,0,1,2
33134,White,M,1,1,0,0,0,2
33137,Middle-Eastern,M,0,0,0,0,0,0
33138,South Asian,M,1,0,0,0,1,1
33139,Middle-Eastern,M,0,1,1,0,0,2
33151,White,M,1,0,0,0,1,1
33156,Unknown or Legacy,M,1,0,1,0,1,2
33161,Unknown or Legacy,M,1,0,1,1,0,3
33175,White,M,1,1,1,0,1,3
33178,Black,M,1,0,1,0,1,2
33180,Black,M,1,1,1,1,1,4
33181,Black,M,1,0,1,1,0,3
33186,Black,M,1,0,0,1,0,2
33202,Black,M,1,0,1,1,1,3
33203,Black,M,1,1,1,1,1,4
33205,Black,M,1,0,1,1,1,3
33209,White,F,1,0,1,0,1,2
33211,White,M,1,0,1,0,1,2
33212,White,M,1,1,1,0,1,3
33219,White,M,1,1,0,0,0,2
33230,White,M,0,0,0,0,1,0
33231,White,M,1,0,0,0,0,1
33232,White,M,1,0,0,0,0,1
33233,White,M,1,1,0,0,1,2
33249,South Asian,M,0,0,0,1,0,1
33253,White,M,1,1,0,0,0,2
33279,Black,M,1,1,0,0,1,2
33281,White,F,1,1,0,0,0,2
33282,White,F,1,0,1,0,0,2
33284,White,F,1,1,0,0,0,2
33287,White,M,1,1,0,0,1,2
33293,White,F,1,1,1,0,0,3
33297,South Asian,M,1,0,0,0,0,1
33298,Black,M,1,0,0,1,1,2
33315,White,F,1,1,1,0,0,3
33316,White,F,1,0,0,0,0,1
33330,White,F,1,0,0,1,1,2
33373,Black,M,0,1,1,0,0,2
33385,Black,M,1,0,1,0,0,2
33386,Black,M,1,1,1,1,1,4
33391,White,M,0,0,0,1,0,1
33401,Latino,M,1,0,1,1,1,3
33412,Black,M,1,0,1,0,1,2
33414,Black,M,0,0,1,0,1,1
33415,Unknown or Legacy,M,1,0,0,0,0,1
33430,Black,M,1,0,1,0,0,2
33444,Black,M,1,0,1,0,1,2
33446,Unknown or Legacy,M,1,1,0,1,0,3
33447,Black,M,1,0,1,1,0,3
33477,Black,M,1,1,1,1,0,4
33481,Black,M,1,1,1,1,1,4
33499,Middle-Eastern,M,1,0,1,0,0,2
33522,White,M,1,1,1,1,1,4
33523,White,M,1,0,0,1,1,2
33528,Indigenous,F,1,0,0,0,1,1
33529,White,F,0,1,0,0,0,1
33562,White,M,0,0,1,0,0,1
33563,White,M,1,1,1,1,1,4
33572,Black,M,1,1,1,1,1,4
33582,White,F,1,1,0,0,1,2
33583,Black,F,1,1,1,1,1,4
33584,Black,F,1,1,1,1,1,4
33586,Black,F,1,0,0,0,1,1
33587,Black,F,1,0,0,0,1,1
33589,Black,F,1,0,1,1,0,3
33627,White,F,1,1,1,1,1,4
33628,White,F,1,0,0,0,1,1
33634,Black,M,0,0,1,0,0,1
33635,Black,M,1,0,0,0,0,1
33639,Black,M,0,0,0,0,1,0
33640,Unknown or Legacy,M,1,0,1,0,0,2
33651,Black,F,1,0,1,0,1,2
33653,White,M,1,1,1,0,1,3
33655,Middle-Eastern,M,0,0,0,0,1,0
33664,Black,M,1,1,0,0,0,2
33670,Black,M,1,1,0,0,0,2
33676,Black,M,1,0,0,0,1,1
33695,Black,M,0,0,1,0,1,1
33705,White,F,1,1,1,0,1,3
33707,White,F,1,0,0,0,1,1
33709,White,M,0,0,0,1,1,1
33712,South Asian,M,1,0,0,0,1,1
33720,Middle-Eastern,M,1,0,0,0,0,1
33721,Middle-Eastern,M,1,0,0,0,1,1
33727,Middle-Eastern,M,1,0,0,0,0,1
33739,Middle-Eastern,M,1,1,1,1,1,4
33756,Black,M,1,0,0,1,0,2
33770,Black,M,0,0,0,0,1,0
33797,Black,M,1,0,1,1,0,3
33798,Unknown or Legacy,M,1,0,1,0,0,2
33799,Black,M,1,1,0,0,0,2
33800,Black,M,1,0,0,1,1,2
33808,Black,M,1,1,1,1,0,4
33809,Black,M,1,1,1,0,1,3
33810,Black,M,1,1,0,1,1,3
33812,Black,M,0,0,0,1,0,1
33827,Black,M,1,0,0,0,1,1
33829,Black,M,0,0,1,1,0,2
33855,Indigenous,M,1,0,0,0,0,1
33873,Black,M,1,1,1,1,1,4
33887,White,M,0,0,0,1,0,1
33890,South Asian,M,1,1,1,1,1,4
33892,South Asian,M,1,0,0,1,0,2
33919,Middle-Eastern,M,1,1,1,0,0,3
33923,White,M,1,0,0,0,1,1
33933,Middle-Eastern,M,0,1,0,0,1,1
33934,Middle-Eastern,M,1,0,0,1,0,2
33979,Black,F,1,1,1,1,1,4
33984,Black,M,1,0,0,1,0,2
33985,Black,M,1,0,0,1,0,2
33989,Black,M,1,1,0,1,1,3
34005,White,M,1,0,1,0,0,2
34021,White,M,0,0,0,0,1,0
34024,Black,M,1,1,1,1,1,4
34032,South Asian,M,1,1,1,1,1,4
34033,White,M,1,0,0,0,0,1
34049,White,M,1,0,0,0,0,1
34050,White,M,1,0,0,1,1,2
34076,White,M,0,0,0,1,1,1
34083,Unknown or Legacy,M,0,0,0,0,0,0
34113,Black,M,1,1,1,0,1,3
34119,Black,M,1,1,1,1,0,4
34121,Black,M,1,1,1,1,0,4
34133,Black,M,1,0,1,0,1,2
34135,Black,M,0,1,0,0,0,1
34147,White,M,0,0,0,0,1,0
34169,White,M,1,0,0,0,0,1
34191,White,M,1,1,0,1,1,3
34193,White,M,1,0,0,0,1,1
34195,White,M,1,0,1,0,0,2
34197,White,M,1,0,0,0,0,1
34202,White,M,1,0,1,0,0,2
34204,White,M,1,1,0,0,1,2
34207,White,M,0,0,0,1,1,1
34217,Black,M,1,0,0,0,0,1
34218,Black,M,1,0,1,0,0,2
34219,White,M,0,1,0,1,1,2
34229,White,F,0,0,0,0,1,0
34230,White,F,1,1,0,1,0,3
34231,White,F,1,0,0,0,1,1
34241,Black,M,1,0,1,1,0,3
34254,White,F,1,1,1,1,1,4
34257,White,F,1,1,0,1,1,3
34269,White,M,1,0,0,1,1,2
34273,White,M,1,0,1,0,1,2
34275,White,M,1,0,0,0,0,1
34277,White,M,1,0,0,0,1,1
34299,Indigenous,M,1,0,0,0,0,1
34303,Unknown or Legacy,M,1,0,0,0,0,1
34307,Unknown or Legacy,M,0,0,0,0,0,0
34312,White,M,1,1,1,1,1,4
34329,White,M,1,0,0,1,0,2
34332,White,M,1,0,1,0,1,2
34334,White,M,1,1,1,1,1,4
34356,White,M,1,1,0,0,1,2
34376,Black,M,1,0,0,1,0,2
34396,White,M,1,0,1,1,0,3
34398,White,M,0,0,0,1,0,1
34402,Black,M,0,0,1,0,0,1
34420,Black,M,1,0,1,0,1,2
34424,Middle-Eastern,M,1,0,1,1,1,3
34434,Black,M,1,0,1,1,1,3
34439,Black,M,0,0,0,0,0,0
34448,Black,M,0,0,0,0,1,0
34455,Black,M,1,0,0,0,1,1
34466,Unknown or Legacy,M,1,0,1,1,1,3
34467,Black,M,1,1,0,0,1,2
34476,Black,M,1,0,0,1,1,2
34478,Black,M,0,0,0,1,0,1
34480,Black,M,0,0,0,1,0,1
34498,White,M,1,1,1,1,0,4
34499,White,M,1,0,1,0,0,2
34500,White,M,1,0,0,0,1,1
34506,White,M,1,1,1,1,0,4
34514,White,M,1,0,1,0,1,2
34519,Black,M,0,0,0,1,1,1
34520,Black,M,0,0,1,0,0,1
34521,East/Southeast Asian,M,1,0,1,0,0,2
34523,East/Southeast Asian,M,1,0,0,0,0,1
34541,Black,M,0,0,0,1,0,1
34544,Black,M,0,0,0,1,0,1
34558,Indigenous,F,1,1,0,0,1,2
34563,White,F,1,0,0,1,0,2
34568,Unknown or Legacy,F,1,0,1,0,0,2
34593,White,M,1,1,1,1,1,4
34605,Black,M,0,0,1,1,1,2
34619,White,M,1,1,1,1,0,4
34633,South Asian,M,1,0,0,0,0,1
34635,South Asian,M,1,1,0,1,1,3
34636,Latino,M,0,0,0,0,1,0
34651,Middle-Eastern,M,1,0,0,1,0,2
34653,White,M,1,0,0,0,1,1
34654,White,M,1,1,1,0,1,3
34667,White,M,1,0,0,0,0,1
34671,Indigenous,M,0,0,0,0,0,0
34672,Indigenous,M,1,0,0,0,1,1
34673,Indigenous,M,1,0,0,0,0,1
34674,Indigenous,M,1,1,1,1,0,4
34675,Indigenous,M,1,1,1,0,0,3
34676,Unknown or Legacy,M,1,0,1,0,1,2
34677,Black,M,1,0,0,0,1,1
34680,Indigenous,M,1,0,0,0,0,1
34688,Black,M,0,0,0,0,0,0
34689,Black,M,0,0,0,0,0,0
34693,Middle-Eastern,M,1,1,1,1,0,4
34694,White,M,1,0,0,0,0,1
34695,White,F,0,0,1,1,1,2
34710,Indigenous,M,1,1,1,0,1,3
34711,Indigenous,M,1,1,0,1,1,3
34712,Indigenous,M,1,1,1,1,0,4
34714,Indigenous,M,0,0,1,0,0,1
34719,Black,M,1,0,1,0,1,2
34720,Black,M,1,0,0,1,1,2
34733,Black,F,1,0,1,1,1,3
34743,East/Southeast Asian,M,1,0,1,0,1,2
34751,Black,M,1,0,1,1,0,3
34752,Unknown or Legacy,M,1,1,0,1,1,3
34771,Indigenous,M,1,0,0,0,0,1
34795,White,M,0,0,0,0,0,0
34796,White,M,1,0,0,1,1,2
34798,White,M,0,0,0,0,0,0
34806,White,M,1,0,0,0,0,1
34807,White,M,1,0,0,0,1,1
34808,White,M,1,0,0,0,1,1
34809,White,M,1,0,1,0,0,2
34810,White,M,1,0,0,0,0,1
34813,White,M,0,0,0,0,0,0
34814,White,M,1,1,1,0,1,3
34815,White,M,0,0,1,0,1,1
34816,White,M,1,0,0,1,1,2
34819,White,M,1,0,0,0,0,1
34820,White,M,0,0,0,1,0,1
34839,Black,M,1,1,1,1,0,4
34865,White,M,0,1,1,0,0,2
34869,White,F,1,0,0,0,1,1
34872,White,F,1,1,1,0,0,3
34874,Black,F,1,1,0,0,0,2
34879,Black,F,1,0,1,0,1,2
34882,White,F,0,0,0,0,1,0
34883,White,M,1,0,1,1,0,3
34892,White,F,0,0,0,1,1,1
34897,White,F,1,1,1,0,0,3
34898,Indigenous,F,0,0,0,0,1,0
34908,Indigenous,F,1,0,0,0,0,1
34913,Indigenous,F,1,1,1,0,1,3
34925,White,M,1,0,1,1,1,3
34932,Black,M,1,0,0,0,1,1
34943,Indigenous,M,1,0,0,0,0,1
34944,White,M,1,1,0,1,1,3
34945,White,M,1,1,1,1,0,4
34946,White,M,0,1,1,1,1,3
34950,Black,M,0,0,0,0,0,0
34951,Black,M,1,0,1,0,1,2
34970,Black,M,1,0,0,1,1,2
34981,East/Southeast Asian,F,1,0,0,0,0,1
34988,Black,F,0,0,0,1,0,1
34995,Black,M,1,0,0,0,0,1
35001,Latino,M,1,1,1,1,1,4
35003,White,M,1,0,0,1,1,2
35005,Indigenous,M,1,1,0,1,1,3
35020,White,M,1,1,1,0,1,3
35038,Black,M,1,0,0,0,1,1
35051,White,F,1,0,1,0,1,2
35052,White,F,1,0,0,0,0,1
35055,White,F,1,0,1,0,1,2
35056,White,F,1,0,0,0,0,1
35057,White,F,1,0,0,0,0,1
35058,White,F,1,0,0,0,0,1
35059,White,F,1,0,0,0,0,1
35060,White,F,1,0,0,0,0,1
35092,East/Southeast Asian,M,1,0,0,1,1,2
35095,White,M,1,1,1,1,1,4
35100,Black,M,1,1,1,1,1,4
35101,Black,M,1,0,0,0,1,1
35118,Black,M,1,1,1,1,1,4
35119,Middle-Eastern,M,1,0,1,1,1,3
35124,White,M,1,0,0,1,0,2
35133,White,M,1,1,0,1,1,3
35157,Middle-Eastern,M,1,0,1,1,1,3
35160,Middle-Eastern,M,1,0,1,0,1,2
35162,Black,M,1,1,0,1,1,3
35184,White,F,1,0,0,0,0,1
35191,Black,M,1,1,1,1,1,4
35217,Latino,M,0,0,0,0,1,0
35218,White,M,1,0,0,0,1,1
35219,White,F,1,1,0,1,1,3
35220,White,M,1,1,1,1,0,4
35224,White,M,1,1,1,1,0,4
35228,White,M,1,0,0,0,0,1
35257,Indigenous,M,1,1,1,1,1,4
35258,White,F,1,1,1,1,1,4
35263,Middle-Eastern,M,1,0,1,0,1,2
35276,East/Southeast Asian,M,1,0,0,0,1,1
35277,East/Southeast Asian,M,1,0,1,1,1,3
35282,White,F,1,1,1,0,0,3
35297,Indigenous,M,1,0,1,0,0,2
35316,Unknown or Legacy,F,1,1,0,1,1,3
35317,Indigenous,F,0,0,0,0,0,0
35322,Indigenous,F,0,0,0,0,0,0
35330,Black,M,1,0,1,0,0,2
35335,Black,M,1,1,1,1,1,4
35337,Black,M,0,0,0,1,0,1
35342,Black,M,0,0,1,0,1,1
35344,White,M,0,0,1,0,1,1
35347,Indigenous,M,0,0,0,1,0,1
35350,Indigenous,M,0,0,0,0,0,0
35353,Indigenous,M,1,0,1,1,1,3
35359,White,F,0,0,0,1,1,1
35363,Unknown or Legacy,M,1,0,0,0,0,1
35365,Black,M,1,1,1,1,0,4
35369,White,M,1,1,1,1,1,4
